chainage,true_wse,raster_value
48.3,212.696075993,212.4090271
48.2,212.69613745,212.401535
48.1,212.696198911,212.4011078
48.0,212.696260377,212.3825684
47.9,212.696321846,212.3983307
47.8,212.69638332,212.4031219
47.7,212.696444799,212.4117432
47.6,212.696506281,212.4264679
47.5,212.696567768,212.4103546
47.4,212.696629258,212.3862457
47.3,212.696690753,212.3961792
47.2,212.696752253,212.3955841
47.1,212.696813756,212.4356537
47.0,212.696875264,212.4327545
46.9,212.696936776,212.4472046
46.8,212.696998292,212.3937683
46.7,212.697059812,212.3940735
46.6,212.697121336,212.4031982
46.5,212.697182865,212.3991241
46.4,212.697244398,212.3928528
46.3,212.697305935,212.4225159
46.2,212.697367476,212.4362946
46.1,212.697429022,212.4332733
46.0,212.697490571,212.4391632
45.9,212.697552125,212.4373474
45.8,212.697613683,212.4343109
45.7,212.697675245,212.4310455
45.6,212.697736812,212.4290009
45.5,212.697798382,212.4254913
45.4,212.697859957,212.443512
45.3,212.697921536,212.4467163
45.2,212.697983119,212.4392242
45.1,212.698044706,212.4269867
45.0,212.698106297,212.4202423
44.9,212.698167893,212.4177551
44.8,212.698229493,212.4060669
44.7,212.698291097,212.3747559
44.6,212.698352705,212.3979492
44.5,212.698414317,212.4060516
44.4,212.698475933,212.4223633
44.3,212.698537554,212.4006958
44.2,212.698599178,212.4009094
44.1,212.698660807,212.4230042
44.0,212.69872244,212.4288788
43.9,212.698784077,212.4263916
43.8,212.698845718,212.438446
43.7,212.698907364,212.4100494
43.6,212.698969013,212.396637
43.5,212.699030667,212.4036865
43.4,212.699092325,212.4095459
43.3,212.699153987,212.4138031
43.2,212.699215653,212.4230042
43.1,212.699277323,212.4166565
43.0,212.699338997,212.4092102
42.9,212.699400675,212.4125061
42.8,212.699462358,212.41745
42.7,212.699524045,212.4226379
42.6,212.699585735,212.4400024
42.5,212.69964743,212.4393005
42.4,212.699709129,212.4436493
42.3,212.699770832,212.4147339
42.2,212.699832539,212.384079
42.1,212.699894251,212.3734741
42.0,212.699955966,212.3988953
41.9,212.700017686,212.4844208
41.8,212.700079409,212.5649567
41.7,212.700141137,212.4155731
41.6,212.700202869,212.5445709
41.5,212.700264605,212.4275208
41.4,212.700326345,212.4301605
41.3,212.700388089,212.3778687
41.2,212.700449837,212.3641663
41.1,212.700511589,212.3626709
41.0,212.700573346,212.4019318
40.9,212.700635106,212.4355469
40.8,212.700696871,212.4365387
40.7,212.700758639,212.444458
40.6,212.700820412,212.4525909
40.5,212.700882188,212.4506378
40.4,212.700943969,212.4638824
40.3,212.701005754,212.4624786
40.2,212.701067543,212.4527893
40.1,212.701129336,212.454483
40.0,212.701191133,212.4536591
39.9,212.701252934,212.4461365
39.8,212.701314739,212.4383698
39.7,212.701376549,212.4287567
39.6,212.701438362,212.4319916
39.5,212.701500179,212.4394379
39.4,212.701562,212.4443665
39.3,212.701623826,212.451828
39.2,212.701685655,212.4421844
39.1,212.701747489,212.4287415
39.0,212.701809326,212.4170532
38.9,212.701871168,212.4234161
38.8,212.701933014,212.4282074
38.7,212.701994863,212.4402771
38.6,212.702056717,212.4411316
38.5,212.702118575,212.4464417
38.4,212.702180436,212.4591522
38.3,212.702242302,212.4306793
38.2,212.702304172,212.4349213
38.1,212.702366046,212.4160461
38.0,212.702427924,212.4134521
37.9,212.702489805,212.4267273
37.8,212.702551691,212.4414368
37.7,212.702613581,212.450058
37.6,212.702675475,212.4392853
37.5,212.702737373,212.4246063
37.4,212.702799275,212.3954468
37.3,212.702861181,212.401062
37.2,212.702923091,212.3974152
37.1,212.702985005,212.4220428
37.0,212.703046923,212.4194031
36.9,212.703108845,212.4108887
36.8,212.70317077,212.4068146
36.7,212.7032327,212.4377747
36.6,212.703294634,212.411911
36.5,212.703356572,212.3708496
36.4,212.703418514,212.3683777
36.3,212.70348046,212.3754425
36.2,212.70354241,212.3703308
36.1,212.703604363,212.3945465
36.0,212.703666321,212.4103394
35.9,212.703728283,212.4145508
35.8,212.703790249,212.4002228
35.7,212.703852218,212.4087219
35.6,212.703914192,212.422348
35.5,212.70397617,212.4410858
35.4,212.704038151,212.4395599
35.3,212.704100137,212.433075
35.2,212.704162126,212.4131622
35.1,212.70422412,212.4104767
35.0,212.704286117,212.4246063
34.9,212.704348119,212.4212799
34.8,212.704410124,212.432373
34.7,212.704472133,212.432373
34.6,212.704534147,212.4398499
34.5,212.704596164,212.4713287
34.4,212.704658185,212.4901276
34.3,212.70472021,212.4304199
34.2,212.704782239,212.4403229
34.1,212.704844272,212.4956665
